4,10,3,4,194,40008.1733,0,1,583.09
4,10,2,1,402,32233.2044,1,0,508.16
4,10,4,4,380,40049.8398,0,1,636.84
4,10,1,0,402,27258.2243,1,0,458.85
4,10,2,1,402,33633.1988,1,0,509.16
4,10,0,0,402,29549.8818,1,0,436.1
4,10,0,0,402,27999.888,1,0,433.1
4,10,4,1,402,31233.2084,1,0,556.66
4,10,3,1,402,34008.1973,1,0,531.91
4,10,4,3,402,34424.8623,1,0,608.78
4,10,4,3,402,35733.1904,1,0,610.28
4,10,2,6,148,40008.1733,0,1,608.46
4,10,1,0,402,28883.2178,1,0,461.85
4,10,2,0,402,23674.9053,1,0,482.1
4,10,3,1,402,34066.5304,1,0,529.91
4,10,2,0,402,31399.8744,1,0,485.1
4,10,3,0,402,26583.227,1,0,503.85
4,10,0,0,402,24466.5688,1,0,435.6
4,10,4,1,402,29899.8804,1,0,556.16
4,10,3,1,402,34483.1954,1,0,532.91
4,10,1,0,402,25649.8974,1,0,459.85
4,10,4,4,386,40049.8398,0,1,634.84
4,10,3,2,224,40066.5064,0,1,533.47
4,10,3,0,402,29383.2158,1,0,509.35
4,10,4,0,402,33649.8654,1,0,529.1
4,10,1,1,402,30591.5443,1,0,484.41
4,10,3,2,352,40066.5064,0,1,553.47
4,10,4,3,319,40008.1733,0,1,602.28
4,10,4,1,402,32733.2024,1,0,554.66
4,10,2,0,402,24899.9004,1,0,483.6
4,10,0,0,402,24591.5683,1,0,437.6
4,10,3,2,216,40049.8398,0,1,534.97
4,10,4,0,402,32008.2053,1,0,529.1
4,10,0,1,402,37733.1824,1,0,464.16
4,10,4,3,338,40066.5064,0,1,602.28
4,10,1,0,402,31633.2068,1,0,460.85
4,10,1,0,402,28966.5508,1,0,461.35
4,10,2,1,402,37591.5163,1,0,509.16
4,10,4,3,389,40008.1733,0,1,611.28
4,10,0,0,402,31008.2093,1,0,440.1
4,10,4,0,402,34591.5283,1,0,528.6
4,10,2,0,402,31883.2058,1,0,481.6
4,10,2,4,179,40066.5064,0,1,561.34
4,10,0,1,402,28733.2184,1,0,460.66
4,10,4,0,402,29816.5474,1,0,530.6
4,10,1,2,402,33149.8674,1,0,512.47
4,10,4,3,395,40049.8398,0,1,610.78
4,10,2,1,402,28816.5514,1,0,506.16
4,10,4,1,402,33299.8668,1,0,555.16
4,10,1,3,215,40066.5064,0,1,513.53
4,10,3,0,402,25649.8974,1,0,506.35
4,10,4,1,402,28924.8843,1,0,553.66
4,10,0,2,243,40049.8398,0,1,466.72
4,10,2,0,402,24566.5684,1,0,482.6
4,10,3,0,402,30341.5453,1,0,508.85
4,10,3,0,402,26483.2274,1,0,500.35
4,10,4,0,402,31883.2058,1,0,530.1
4,10,2,1,402,37424.8503,1,0,510.66
4,10,3,1,402,21674.9133,1,0,531.41
4,10,1,0,402,25091.5663,1,0,455.35
4,10,2,0,402,30716.5438,1,0,482.1
4,10,4,4,402,36258.1883,1,0,635.34
4,10,4,4,374,40049.8398,0,1,638.34
4,10,2,0,402,30508.2113,1,0,482.1
4,10,3,4,195,40049.8398,0,1,581.09
